,created_at,tweet
535,2022-04-12 14:59:16,Yaptığımız yeni alımlar dibe: 📉 Uzun zamandır tuttuğumuz : ㆒ Az önce sattıklarımız uzaya : 📈  #bitcoin  #avax #shibainu
536,2022-04-12 14:58:32,"@Avainu_AVAX Heyy! send me DM, let’s talk promotions 🚀🚀"
537,2022-04-12 14:58:30,"@bit_mani that user-developer connection is what makes #AVAX unique, while other platforms lack it"
538,2022-04-12 14:58:02,"Tomorrow starts first cross-chain auction!🚀 @PotluckProtocol bringing the chains together. You can bid and pay with $XTZ, $FTM, $ETH or #AVAX.   I will join with my new HashFreak!🔥⚔️ See you tomorrow at 7pm UTC on their discord!👀  https://t.co/80ALY7qnL7  https://t.co/IBNAmMK2AE"
539,2022-04-12 14:58:01,@cryptogems555 @AvaCatAVAX the next meme on avax.lp lock 3 month  https://t.co/DJnXvvWpFZ
540,2022-04-12 14:57:58,Top 5 Mentions Updated Every 15 Minutes    [BETA STAGE] Except BTC and ETH      1- $ADA:1154461 point 🚀    2- $LINK:1133240 point 🚀    3- $AVAX:466670 point 🚀    4- $SOL:233492 point 🚀    5- $EOS:200596 point 🚀
541,2022-04-12 14:57:45,"@udiWertheimer @_nMoose @avalancheavax Interoperability and multichain are essential in this era. #AVAX  knows it, and this is why it's the Defi project that has stolen all my attention so far"
542,2022-04-12 14:57:37,#EverRise $RISE  $0.001033 Δ +4.2% 🟢 $74.0M Market Cap +4.2% 51209 Hodlrs +0.1%  $0.001011 (#Eth) Δ +2.7% 🟢 $0.001074 (#BNB) Δ +2.9% 🟢 $0.001016 (#Polygon) Δ +3.7% 🟢 $0.001041 (#Ftm) Δ +6.8% 🟢 $0.001021 (#Avax) Δ +5.1% 🟢  🔐 $41.8M Staked TVL  $7.3M LP $1.8M Buyback  https://t.co/IdHPaNGON6
543,2022-04-12 14:57:23,"The most interesting and important thing about Islander is ‘learn-to-earn’, which is not only to make money, but also to make more people familiar with the #AVAX .  And, I recommended projects like DESIG to Islander.  https://t.co/IGW7YNQOqw @3 @laofeiyyds @CindyCreation"
544,2022-04-12 14:57:07,✅ Get real time notification on Telegram ✅ Learn my simple price action setup ✅ Master crypto airdrop  🔸  https://t.co/S1kEg6W7zj  $MATIC $CTK $SXP $ARPA $ENS $SC $BAND $CVC $REEF $SAND $LUNA $AVAX  29954776  https://t.co/CIlVn7yPne
545,2022-04-12 14:56:56,I love this! I have one of this in ALL MY FAVORITE BLOCK CHAINS. Check out Cooked Rice on Avax.  Cook That Rice Baby! 😋🍚 https://t.co/Zh2EUiAi7j  https://t.co/Q5GEXoa6uX
546,2022-04-12 14:56:44,@SoccerFan_io Nice Project #XRP #LTC #AVAX  @JamesDado_
547,2022-04-12 14:55:46,"#snibsnib mining report ⛏️  📈 Expected returns: with reinf. 5.4$ (6.6$ fees)  without reinf. 6.0$ (2.9$ fees) 👈👈  For 1️⃣ reinforced mine: win  13.10$ lose 0.32$  ⛽ gas: 118.0nAVAX 🔺 $AVAX: 75.67$ 💴 $TUS: 0.057$ 🧿 $CRA: 0.59$  (one prime, 40 %MR, fees incl.)"
548,2022-04-12 14:55:46,📢 LATEST NEWS IN THE #AVALANCHE ECOSYSTEM  🔺Take a look at the news of projects in the rapidly developing Avalanche Ecosystem.  #AvaxNews #Avalanche #FastNews  #AVAX  https://t.co/MkSTIyey2r
549,2022-04-12 14:55:10,#AVAX  Kısa vade hedef 125$ 🎯 ytd
550,2022-04-12 14:55:09,✅ Get real time notification on Telegram ✅ Learn my simple price action setup ✅ Master crypto airdrop  🔸  https://t.co/S1kEg6W7zj  $HBAR $RUNE $ANKR $LUNA $ENJ $KAVA $ALGO $GALA $MATIC $AVAX $CTSI $EGLD  39811638  https://t.co/iBd3gtWs8E
551,2022-04-12 14:54:33,@adultarts @apa_nft @BoredApeYC @avalancheavax Looking nice! You have some good investment there. #AVAX NFT market and community are just starting.
552,2022-04-12 14:54:27,@TylerSCrypto Da one and only AVAX
553,2022-04-12 14:54:09,EU stablecoins coming to $AVAX ecosystem  LP event coming to you soon   https://t.co/HvwGYzoTZY
554,2022-04-12 14:53:51,Bought the DIP 😊 Red coin Gud. #AVAX  https://t.co/zQ5kOTWULb
555,2022-04-12 14:53:30,@apexnodes How much avax do you need for gas? I’m stuck at but now with .166 Avax in wallet
556,2022-04-12 14:52:51,"$AVAX  Keza Avax aynı şekilde.  #btc buralardan dönmezse en az %20 siler derken bunu sallamasyon söylemiyorum arkadaşlar. Birçok ürün trend desteğine geldi. Artık buralar #btc için dönüş yerleri olmalı , aksi takdirde en az %20'ye hazır olmalıyız.  https://t.co/9GOo7JeFDe"
557,2022-04-12 14:52:43,"@bit_mani #AVAX has the best team and community, we are all here to help each other and find solutions so we can live the #Avalanche experience the best way."
558,2022-04-12 14:52:35,#EverRise $RISE  $0.001033 Δ +4.1% 🟢 $73.9M Market Cap +4.1% 51209 Hodlrs +0.1%  $0.001008 (#Eth) Δ +2.4% 🟢 $0.001074 (#BNB) Δ +3.0% 🟢 $0.001017 (#Polygon) Δ +3.8% 🟢 $0.001039 (#Ftm) Δ +6.6% 🟢 $0.001021 (#Avax) Δ +5.0% 🟢  🔐 $41.8M Staked TVL  $7.3M LP $1.8M Buyback  https://t.co/0gMXuKqNHV
559,2022-04-12 14:52:32,"You should discover @mstrade, it will help you to trade. This project is new and promising. Come and check. #BTC #eth #DeFi #trading #Crypto #dogecoin #MATIC #ADA #AVAX #SOL #BNB  https://t.co/NVdMRkgDyL"
560,2022-04-12 14:51:38,@Islander_io 😍😍 @harajugu_LOVE @tony53502951 @ZRZhcFtlcpVYzAv  #avax #islander #email #airdrop
561,2022-04-12 14:51:22,Not sure why crypto twitter is so salty. I’m long on the discounts $avax  https://t.co/iU5n6vhi8r
562,2022-04-12 14:51:11,♦️#USTBTC♦️  Giriş noktası olarak söylenen yer dip noktası olsa da ben trend çizgisini kullanarak alım yaptım.   Trend önemli bir nokta 😎✅  Anlık kar durumu %8  Diğer kar alma noktaları ⬇️⬇️⬇️  #btc   #eth #sol #avax   #luna #egld #ada #eth #theta #bnb   #binance   #aave #ftm  https://t.co/NCsBIFLsIs
563,2022-04-12 14:51:04,Only 2k market cap so early for this même coin GOOOOO 🐸#avax #Avalanche #crypto #degen #shibainu   https://t.co/u5JLDmLinO
564,2022-04-12 14:50:15,"Maximise your profits with these cryptos! Pacman Frog (PAC), Binance (BNB) and Avalanche (AVAX).  https://t.co/2RdfFb2uD7"
565,2022-04-12 14:50:02,$ETH: $5.40 - $59.10      $SOL: $0.00052         #SolanaNFTS: $0.83 - $3.85      $AVAX: $0.08      $FTM: $0.0096      $MATIC: $0.02      $BTC: $0.61      $XRP: 0.00000828      $XLM: $0.00000190      $ALGO: $0.0700
566,2022-04-12 14:50:00,Hopper #8275 - Exceptional - has sold for 1.64 $AVAX!  https://t.co/NHgopotoTS  https://t.co/T5SOdg1HvC  🐸  #Avax #GameFi #NFTs  https://t.co/16R637kC5L  https://t.co/PYwSYDLLyu
567,2022-04-12 14:50:00,"This week, I'm keeping an eye on the following tokens for movement.👀✅  $ZOO - @ZooEcosystem  $AVAX - @Avalancheavax  $YETO - @YetiFinance"
568,2022-04-12 14:49:56,@CryptoGemsCom I think that $INR and $AVAX will do pretty good in 2022
569,2022-04-12 14:49:50,@MessariCrypto @avalancheavax A nice thread to understand the current position of #AVAX and its last moves. Subnets are coming not only to revolutionize the blockchain community but to also fix some #Avalanche difficulties that have appeared along the way.
570,2022-04-12 14:49:38,"@nanosterical7 @omnimosquitoes im pretty sure you can only bridge 1 at a time - the cost depends on the chain, and not super cheap -with AVAX for example it was like around 1 avax to get it to work - for the time, being you need to write in the contract directly it looks like as tofunft doesnt seem to..."
571,2022-04-12 14:49:30,I started believing in you since you made a call on avax last year &amp; it did x9 in 2 weeks. Can’t wait to gather liquidity and start copytrading you like a protege.
572,2022-04-12 14:49:08,@Avainu_AVAX @ChadReddings @Yourpop8 @legacybuilder88
573,2022-04-12 14:48:00,Hopper #5967 - Rare - has sold for 2.0 $AVAX!  https://t.co/NHgopotoTS  https://t.co/T5SOdg1HvC  🐸  #Avax #GameFi #NFTs  https://t.co/16R637kC5L  https://t.co/h9QD8VPdbh
574,2022-04-12 14:47:53,@veradittakit  @hiromichimizuno  @siriusmills  #Clockx24 #C95 #AVAX
575,2022-04-12 14:47:40,"↑ #ALOT PRICE = 2,1528 Rank = #7,342 #AVAX = 35,14 $ALOT 1D: +6.24% CHANGING = 7,08 ▁▃▅"
576,2022-04-12 14:47:34,#EverRise $RISE  $0.001030 Δ +3.8% 🟢 $73.7M Market Cap +3.8% 51210 Hodlrs +0.1%  $0.001008 (#Eth) Δ +2.4% 🟢 $0.001072 (#BNB) Δ +2.7% 🟢 $0.001011 (#Polygon) Δ +3.2% 🟢 $0.001036 (#Ftm) Δ +6.3% 🟢 $0.001018 (#Avax) Δ +4.8% 🟢  🔐 $41.7M Staked TVL  $7.3M LP $1.8M Buyback  https://t.co/YsiHTKAgjj
577,2022-04-12 14:47:30,"↑ #MNDL PRICE = 0,00138122 Rank = Not Data. #AVAX = 54763,18 $MNDL 1D: Not Data. CHANGING = 7,24 ▁▃▅"
578,2022-04-12 14:47:28,"↓ #TUS PRICE = 0,056572 Rank = #2,336 #AVAX = 1337,06 $TUS 1D: +5.03% CHANGING = -5,39 ▅▃▁"
579,2022-04-12 14:46:25,#crypto_targets DYOR   Buy Spot/Long #SOLUSDT ⭐️⭐️  Entry: 101-92  Targets: 104-107.5-112-117-122-130-142-160+  Stop Loss: 85 (If 4H Close Below)  Leverage: 3-5X  #Bitcoin #Binance #NFTs $BNB #ETH #Solana $SHIB $MANA $SAND $ALICE $DOGE $CHZ $AVAX $NEAR $FTM $APE $GMT $RUNE #DOT
580,2022-04-12 14:45:58,"Looking for a possible breakout in the next few days on this 4H downtrend on $AVAX. I'll only entering in longs after we break the trendline. For now, I wait. 🧠  https://t.co/3SJ4ScoV2v"
581,2022-04-12 14:45:54,@omnidoorsnft 0x8d8b02F29254083b7F0a93a50d24319D56d4dfdD  Avax
582,2022-04-12 14:45:28,@calmanmuratali #AVAX
583,2022-04-12 14:45:22,@Crypto__emily Im bullish on $INR and $AVAX What is your opinion about them?
584,2022-04-12 14:45:21,"If there was a #HEX dip till July 2022, you would...  #Cryptocurrency #bitcoin #Ethereum #PulseX #Cardano #AVAX #PulseChain #NFTs"
585,2022-04-12 14:45:17,"@moneywithcarter maybe but most of the big ones will be fine long term. Sol, avax, atom, luna, etc.  the shit ones like shib, ada, xrp, yea sure"
586,2022-04-12 14:45:02,#Luna $83.78  $Luna #Avax $75.49  $Avax #Sol $102.89  $Sol
587,2022-04-12 14:44:57,Replying to  @kingdomquest_io and @TheHuobiNFT Good project I am very happy to be participating in this  hope this project will gain  @GrayVMatter  @RipanBakchi @Viet_Metacom #Huobi #GameFi #NFTs #AVAX
588,2022-04-12 14:44:52,Block the noise &amp; watch them carefully! Behind closed doors they’re buying up #cryptocurrency &amp; winning assets. Politicians better traders than billion $ hedge funds?!?! #crypto Regulation is here &amp; they’re buying your panic sold bags! #btc #xrp #eth #sol $avax $atom $algo $Hbar  https://t.co/ZW4ZuZZaj0
589,2022-04-12 14:44:44,stay connected #nft #avax #Avalanche
590,2022-04-12 14:44:43,@MMCrypto Yes i am. I hodl $INR $AVAX and $VET
591,2022-04-12 14:44:41,I recently tried the demo version of the terminal @mstrade and it turned out to be very comfortable and functional. Try it.  #BTC #eth #DeFi #trading #Crypto #dogecoin #MATIC #ADA #AVAX #SOL #BNB
592,2022-04-12 14:44:08,@AtomicWallet AVAX
593,2022-04-12 14:44:04,"I recently discovered a new project @mstrade, it has many interesting features for trading and a user-friendly interface. Pay attention to this.  #BTC #eth #DeFi #trading #Crypto #dogecoin #MATIC #ADA #AVAX #SOL #BNB  https://t.co/H9UtUaCr6K"
594,2022-04-12 14:42:40,"Want the ball? 🥎  Go fetch girl! 🐶  Oh no, where'd it go? Mind helping us find it? 👀  Ill check over here...  and you check at  https://t.co/99mSlvvd1n 🌐  Where we just went LIVE 🎉  #LIVE #AVAX #DEFI #PUPPIES #AVALANCHE #WHITELIST #DOGE #SHIBA #INU #NODES #DAAS  https://t.co/a3SMWsRI7a"
595,2022-04-12 14:42:31,#EverRise $RISE  $0.001029 Δ +3.7% 🟢 $73.7M Market Cap +3.7% 51210 Hodlrs +0.1%  $0.001008 (#Eth) Δ +2.4% 🟢 $0.001071 (#BNB) Δ +2.6% 🟢 $0.001009 (#Polygon) Δ +3.0% 🟢 $0.001035 (#Ftm) Δ +6.2% 🟢 $0.001018 (#Avax) Δ +4.7% 🟢  🔐 $41.7M Staked TVL  $7.3M LP $1.8M Buyback  https://t.co/1Qz1c46rse
596,2022-04-12 14:42:30,$AVAX 🤝 $LUNA  https://t.co/iy0TPp5PkR
597,2022-04-12 14:42:00,"With my NFT boosters, I'm looking forward to farming $zoo x $avax this week! 🤑💰  #NFT #dualfarm #crosschain  https://t.co/KVqTmgIbBx"
598,2022-04-12 14:41:47,"Words from the co-founder on @JPEGvaultDAO telegram chat:  ""I'm off for tonight, good night to everyone ! We have a special announcement coming out this week and a VERY special announcement coming out next week   Pack your bags, NFA""  $JPEG $AVAX #AVAX   Alpha all day."
599,2022-04-12 14:40:40,@omerdemircrypto Abi be yarım avax verir misin ?
600,2022-04-12 14:40:36,🐜 Ant #8518 (common) - Colony Stage: 21 - Sold for 0.50 AVAX. 🐜    https://t.co/7jYkm2inZi  https://t.co/yaANVuyxCT  https://t.co/uds9Dhguke
601,2022-04-12 14:40:34,@TylerSCrypto #AVAX DeFi king
602,2022-04-12 14:40:13,Seems like the crypto market is getting close to a bounce.  $BTC $ETH $ALGO $LUNA $SOL $ADA $AVAX  https://t.co/nRNBDJuOj8
603,2022-04-12 14:40:05,@deBridgeFinance @avalancheavax What great news! I'm sure that Avalanche will now reach more corners and projects. Congratulations for taking this step and welcome to the #AVAX  family!
604,2022-04-12 14:40:03,$ETH: $4.99 - $54.69      $SOL: $0.00052         #SolanaNFTS: $0.83 - $3.85      $AVAX: $0.08      $FTM: $0.0091      $MATIC: $0.02      $BTC: $0.61      $XRP: 0.00000828      $XLM: $0.00000190      $ALGO: $0.0700
605,2022-04-12 14:39:50,@kevinsekniqi Buying #AVAX for sure
606,2022-04-12 14:39:42,@BoAGFC @BoA_avax_staff @boafile 👀😲
607,2022-04-12 14:39:36,Website sneak peek…  #omnibuddy #layerzero #omnichain #avax #ftm #Eth  https://t.co/eu4CbB50wT
608,2022-04-12 14:38:42,Avacat will be the first cat meme on avax lp locked for 3 months @AvaCatAVAX @1goonrich @cryptogems555 #AVAX #AVOGE #avacat #meme  https://t.co/UfkIflEmTO
609,2022-04-12 14:38:41,That's my team!   #mones #nftgame #slashslash #Avax🔺 #mones⚔️  https://t.co/hJdchJAcHp
610,2022-04-12 14:37:58,"@tomas_avax @Elijah_MT8 That pay to win I don't like. It seems like a risk. But I find it more peaceful. Or boring, as you would say haha. But I get what you mean. Not everyone has the time to play that much energies anymore. Perhaps it is an anti multiaccount strategy? who knows."
611,2022-04-12 14:37:31,"Terra ($Luna) Bridge has added support for #Solana, $Avax, $Osmo, $FTM, and #Polkadot."
612,2022-04-12 14:37:29,#EverRise $RISE  $0.001029 Δ +3.7% 🟢 $73.7M Market Cap +3.7% 51209 Hodlrs +0.1%  $0.001008 (#Eth) Δ +2.4% 🟢 $0.001070 (#BNB) Δ +2.6% 🟢 $0.001009 (#Polygon) Δ +2.9% 🟢 $0.001035 (#Ftm) Δ +6.2% 🟢 $0.001018 (#Avax) Δ +4.7% 🟢  🔐 $41.7M Staked TVL  $7.3M LP $1.8M Buyback  https://t.co/K5ENsIMopP
613,2022-04-12 14:37:06,🔥 New Algo detection: AVAX/USDT 🔥  🕛 04-12-2022 21:37:06 🚀 $AVAX 📈 Current Price: 75.422 $USDT ⏩ Exchange: #Kucoin  No Investment Advice. Follow us on Twitter. #Crypto #Algo #AVAX
614,2022-04-12 14:37:05,@KriptoParaTeori @Coinator_1 Sand avax
615,2022-04-12 14:37:01,At 20 followers and 10 likes i'm making an Giveaway for a NFT WL spot 👀👀👀  #NFT #NFTGiveaways #Avalanche #AVAXNFT #AVAX #EARLY #SOON #WLGiveaways
616,2022-04-12 14:36:50,3. Mint price is set for almost everyone 0.8 Avax on presale and a Gen 0 mint of 3333 NFTS looking realistic too me. Lots of new projects always looking to get 10k fully mint this often fails and they reduce the mint price to half and start droping Mints or burning their nfts.
617,2022-04-12 14:36:37,@TylerSCrypto Lotttta game left! @avalancheavax $AVAX
618,2022-04-12 14:36:29,@KriptoParaTeori Sand avax doge
619,2022-04-12 14:36:22,Bu formasyonun adı neydi #mtl #btc #eth #avax #NEAR  https://t.co/UaGpJf5uCS
620,2022-04-12 14:36:17,@cryptogems555 @AvaCatAVAX the next meme avax lp lock 3 month🔥🚀🚀🚀  https://t.co/docblLV4Xt
621,2022-04-12 14:35:19,Very nice project  @Meta_UFO #CX24 #UTK #AVAX
622,2022-04-12 14:34:59,Welcome to the newest Member of the 5X #NoneClub @_0xPepe_   Have you gotten a 3-4-5x None Trait Hopper yet? Join and jump into @HoppersGame #avax #NFTs  https://t.co/D2nuXxZIkj
623,2022-04-12 14:34:44,Gün 7 Parite yine Avax :) Artena bromun yt de yayınladığı backtesti izlemiş üzerine çalışmamıştım hangi zaman aralığı olduğuna bakıp öğrendiğim kadarıyla analiz yaptım çoğunlukla eşdeğer çizim yapmışım yani aklın yolu bir diyebiliriz.  https://t.co/9x443356DP
624,2022-04-12 14:34:25,"@pancerijaa @TatianaVentose Avax Macron se sont les tirs de LBD, et le démantèlement de la France"
625,2022-04-12 14:33:31,@NodeSenpai @FrogFrens @Horsefighte @Carrot69Army @goblinsgreed #AvaxNftRush  #FrogFrens #BAYC #WAGMI #AVAX
626,2022-04-12 14:33:26,@ThorNodes I support the sliding tax. But can we have a pay fees button that allows to pay fees without claiming and converting to avax. Deduct from unclaimed rewards maybe? Pay in thor? Current format will tax the maintanace fees aswell. Im still all in on thor. But bleeding @Cnote203
627,2022-04-12 14:32:27,#EverRise $RISE  $0.001028 Δ +3.6% 🟢 $73.6M Market Cap +3.6% 51208 Hodlrs +0.1%  $0.001005 (#Eth) Δ +2.1% 🟢 $0.001070 (#BNB) Δ +2.5% 🟢 $0.001009 (#Polygon) Δ +3.0% 🟢 $0.001035 (#Ftm) Δ +6.2% 🟢 $0.001017 (#Avax) Δ +4.7% 🟢  🔐 $41.6M Staked TVL  $7.3M LP $1.8M Buyback  https://t.co/QkinMi6XP3
628,2022-04-12 14:32:13,@maryen66  @TradingLatino  @See93124  #altcions #UTK #AVAX
629,2022-04-12 14:32:09,@pyrosphere_ @venividi_trade @omnidoorsnft evet de venividi paylaştığı anda yoktu. zaten çıksa ne olacak saniyesinde tükeniyor. avax matic eth hazırladım yine de hiçbirine yetişemedim
630,2022-04-12 14:31:55,My new leaked fav roost 🐓#RoostrIsComing #AVAX #NFTs @chikn_nft
631,2022-04-12 14:31:48,Im still bullish! Fear and fiat have never produce real wealth #crypto #binance #Bitcoin #BNB #eth #nft #GMT #apecoin #avax #ftm #DeFi  @cz_binance thanks for everything buddy!
632,2022-04-12 14:31:39,@calmanmuratali Avax
633,2022-04-12 14:31:37,#AVAX  https://t.co/x5imqcMoal
634,2022-04-12 14:31:12,If you need a full information about crypto you can use @mstrade trading Terminal. It provide you with all necessary information about the market. #BTC #eth #DeFi #trading #Crypto #dogecoin #MATIC #ADA #AVAX #SOL #BNB  https://t.co/n7rMN9A8PF
635,2022-04-12 14:30:34,What’s your #Avax  meme coin ?  https://t.co/FDQs0cgubp
636,2022-04-12 14:30:29,"🚨POKER NIGHT🚨  🎉Poker tournament this Friday! 🗓️April 15th at 5PM EDT / 9PM UTC 🎁Prize pool: NFTs, WL, $AVAX 🤝Sponsored by @hamsterzbc, @thehatchgame, @Print_Coin, @BountyBaddies &amp; @FlightOfLegends   Mark your calendars!  Registration details will be posted soon. ♣️♠️♥️♦️  https://t.co/EPk3CxbUUT"
637,2022-04-12 14:30:14,📰 JUST IN: $TUS @playcrabada flipped $LVT for MOST TRADED token among top 500 #AVAX whales  Peep the top 100 whales here:  https://t.co/koRSD688MQ  (and hodl $BBW to see data for the top 500!)  #TUS #LVT #whalestats #babywhale #BBW
638,2022-04-12 14:30:02,#Luna $83.93  $Luna #Avax $75.42  $Avax #Sol $102.69  $Sol
639,2022-04-12 14:30:02,$ETH: $3.75 - $41.08      $SOL: $0.00052         #SolanaNFTS: $0.83 - $3.85      $AVAX: $0.08      $FTM: $0.0082      $MATIC: $0.02      $BTC: $0.61      $XRP: 0.00000828      $XLM: $0.00000190      $ALGO: $0.0700
640,2022-04-12 14:30:00,La Fundación Luna anuncia que adquirirá 100 millones en tokens de avalanche (AVAX)  https://t.co/mKuJwVQvT6  #TheMoneyPost #Economía #Noticias #Tokens #NFT #AVAX  https://t.co/1LjOiItbBs
641,2022-04-12 14:30:00,🔺 Top #Avalanche Projects by TVL for the Last 7 Days  @AaveAave  @traderjoe_xyz  @BenqiFinance  @CurveFinance  @Platypusdefi  @StargateFinance @vector_fi  @Alpha_HomoraV2  @beefyfinance   @yieldyak_    #AVAX  https://t.co/jZpk4b09R4
642,2022-04-12 14:30:00,Our First Big Partnership Announcement is Coming! 👀💎  Turn on notifications and stay tuned! 🔔🤩   https://t.co/NK9Htsz2mk 💎  #ApexArmy $APEX #Avalanche $AVAX #AVAX
643,2022-04-12 14:29:57,@bit_mani One of the many reasons why I love the #AVAX devs  (ɔ◔‿◔)ɔ ♥
644,2022-04-12 14:29:43,"@adultarts @apa_nft @BoredApeYC @avalancheavax @chikn_nft Fair enough. The important thing is I love your apa. AVAX is family, we love all our nfts and are one big community. I personally dabble in most AVAX projects, including apa. Just letting you know that Chikn is life. I stand by that comment lol."
645,2022-04-12 14:28:11,We nailed over 30% profit on $SHIBA $BTC we short and bought it again… $ETH $SKL $SNX $UNFI $BAND $CAKE $XEM $DOGE $XEC $LUNA $MATIC $AVAX $SOL  https://t.co/ACcdlnLDo9
646,2022-04-12 14:28:10,"@kevinolearytv NGMI, SOL and AVAX are centralized technology.. therefore useless for ""web3"".  ETH and other layer2's are going to clean house.."
647,2022-04-12 14:27:46,#avax #BCH #Defi @ljxie @UAHuntsville @yhj
648,2022-04-12 14:27:38,"Terra’s Intentions to Buy $200M Worth of AVAX Explained After purchasing over $1 #billion worth of #bitcoin in weeks, Terra has turned its sights to other cryptocurrencies. Both Terraform Labs and the Luna  https://t.co/ucQ83Tvkd4 #blockchain #me #eth #cute #coin #crypto #money"
649,2022-04-12 14:27:25,#EverRise $RISE  $0.001027 Δ +3.6% 🟢 $73.6M Market Cap +3.6% 51208 Hodlrs +0.1%  $0.001005 (#Eth) Δ +2.1% 🟢 $0.001069 (#BNB) Δ +2.4% 🟢 $0.001009 (#Polygon) Δ +3.0% 🟢 $0.001033 (#Ftm) Δ +6.0% 🟢 $0.001017 (#Avax) Δ +4.6% 🟢  🔐 $41.6M Staked TVL  $7.3M LP $1.8M Buyback  https://t.co/fKeu2q3Gdk
650,2022-04-12 14:27:19,#BTC 37K ya kadar güvenli alan.Altı boş.Burayı kırarsa Boğa senaryoları çöp olur.Dikkat!  #nft #Crypto #avax #SOL #blockchain #Etherum #altcoins  https://t.co/nEk5IBDwFX
651,2022-04-12 14:27:07,@dracotu @Zoro_NFTs @NarwhalNC @arcticdefi pick me please❤️❤️❤️  @AytenSaryldz1 @Bigbagnftpage @Tul79936679  #AD #AVAX #NFTcommunity #NFTs #NFTgiveaway
652,2022-04-12 14:27:03,@web3_coin @CoinMarketCap #TRX  #AVAX #cryptocurrecy
653,2022-04-12 14:26:51,@kriptoceyda Avax Ada Solana Shıba GMT SLP
654,2022-04-12 14:26:38,We take 2 SL hit crazy heavy this month but more wins like always… $BTC and some $altcoins play nice. $AVAX $LUNA $HNT $BAL $KNC $GMT $ZIL $COTI $COCOS  https://t.co/p2OMBGHvIj
655,2022-04-12 14:26:35,"$AVAX Looking at more downside, around 65$ to TP. Using H4 as trigger for the short. Im wrong above 79  https://t.co/P1vFVrpBoW"
656,2022-04-12 14:26:11,"@adultarts @apa_nft @BoredApeYC @avalancheavax I love these types of tweets because they show a little bit of the awesome projects that are going on in the #AVAX ecosystem. Your art pieces look fantastic, sis👏"
657,2022-04-12 14:26:04,$AvaFeg $avacat $avainu   #AVAX #memecoin
658,2022-04-12 14:25:45,"#snibsnib mining report ⛏️  📈 Expected returns: with reinf. 8.0$ (4.0$ fees) 👈👈 without reinf. 7.1$ (1.7$ fees)   For 1️⃣ reinforced mine: win  15.54$ lose 2.85$  ⛽ gas: 72.0nAVAX 🔺 $AVAX: 75.42$ 💴 $TUS: 0.057$ 🧿 $CRA: 0.59$  (one prime, 40 %MR, fees incl.)"
659,2022-04-12 14:25:33,Top 10 Coins by Market cap over the last 24 hrs on #LunarCrush!  $btc #bitcoin $eth #ethereum $usdt #tether $bnb #binancecoin $usdc #usdcoin $xrp #xrp $sol #solana $ada #cardano $luna #terra $avax #avalanche   https://t.co/3VTzijGzWA  https://t.co/Fl8YDFWrfI
660,2022-04-12 14:25:26,"Let's be professional diplomats. How about everyone in the #ftm #nft community invites someone from #eth #avax #tezos or anywhere else that makes art in the ""spooky"" theme to come over?"
661,2022-04-12 14:25:25,短期回転用売買　$65〜$75buy→$90sell　#AVAX  https://t.co/nCMupJQTE9
662,2022-04-12 14:25:07,🐜 Ant #5681 (common) - Colony Stage: 10 - Sold for 0.33 AVAX. 🐜    https://t.co/j0zWLoQ7Ro  https://t.co/yaANVuyxCT  https://t.co/CSBX8UqU0o
663,2022-04-12 14:24:37,@CryptoNova_ Selling for me $avax :p  https://t.co/NdWlRpozNw
664,2022-04-12 14:23:43,Arrow (Construction) sold for 3.80 #AVAX!  @AVAXWARRIORS  https://t.co/43Gl6eUDfK  https://t.co/MzAXWfqThz  https://t.co/oKmZgxaiYE
665,2022-04-12 14:23:29,@Ruesandora0 @rogersumerr @venividi_trade @omnidoorsnft Avax tan bitane yakaladım ilk defa şansım döndü 😄
666,2022-04-12 14:22:51,Hopper #7387 - Rare - has sold for 1.89 $AVAX!  https://t.co/NHgopotoTS  https://t.co/T5SOdg1HvC  🐸  #Avax #GameFi #NFTs  https://t.co/16R637kC5L  https://t.co/VbmY2qLwca
667,2022-04-12 14:22:46,Alot is happening; building on #AVAX is most of it.
668,2022-04-12 14:22:31,For trading cryptocurrency you can use @mstrade trading Terminal. #BTC #eth #DeFi #trading #Crypto #dogecoin #MATIC #ADA #AVAX #SOL #BNB
669,2022-04-12 14:22:23,#EverRise $RISE  $0.001028 Δ +3.6% 🟢 $73.6M Market Cap +3.6% 51208 Hodlrs +0.1%  $0.001005 (#Eth) Δ +2.1% 🟢 $0.001067 (#BNB) Δ +2.2% 🟢 $0.001010 (#Polygon) Δ +3.1% 🟢 $0.001035 (#Ftm) Δ +6.2% 🟢 $0.001021 (#Avax) Δ +5.1% 🟢  🔐 $41.6M Staked TVL  $7.3M LP $1.8M Buyback  https://t.co/fCYaWgBDyT
670,2022-04-12 14:22:03,@Mistad00d @MMFcrypto @POKTnetwork It opens the doors for a lot more liquidity to pour in. I have personally got a couple of avax investors to get into MMF and they needed a bridge. Not only that but it tells us what kind of devs we are dealing with. A secure bridge means A-1 team. Then I speculate cross chain MMF
671,2022-04-12 14:21:59,Félicitation @Minh34816900 tu gagnes 1 AVAX...   Et @hampaslupa07 the FREE MINT 👀  Je vous DM
672,2022-04-12 14:21:55,@NickRoundtable @_getroundtable GM fren #avax
673,2022-04-12 14:21:49,Long $AVAX looking for 78.79 .
674,2022-04-12 14:21:46,@cryptohashed @omnimosquitoes but i think im gonna try and go ahead and move one from AVAX at least wrting contratc directly and see if it works out - fun stuff lol
